subj_idx,block_order,block_label,Block_Trial,context,rt,response,Accuracy,Accuracy_inTime,stim,Response_Type,Reward_Amount,Data_Split,EEG_Stim_Time,EEG_Resp_Time,Ave_TF
12061,2,A,123,FO,0.333,-1,0,0,0,NoLoss,0,1,1424.617,1424.95,-5.29421435158416
12061,2,A,124,FO,0.391,1,1,1,1,Gain  ,0.5,2,1428.136,1428.527,-6.39158240175334
12061,2,A,125,FO,0.392,-1,1,1,-1,NoLoss,0.5,2,1432.44,1432.832,-5.5873908628632
12061,2,A,126,FO,0.271,1,0,0,0,Gain  ,0,2,1436.66,1436.931,-0.953748271964801
12061,2,A,127,FO,0.292,1,1,1,1,Gain  ,0.5,1,1440.397,1440.689,-6.1212171977778
12061,2,A,128,FO,0.396,-1,0,0,0,NoLoss,0,1,1443.766,1444.162,3.28747021282068
12061,2,A,129,FO,0.278,-1,1,1,-1,NoLoss,0.5,1,1447.436,1447.714,-9.50733662150063
12061,2,A,130,FO,0.265,1,1,1,1,Gain  ,0.5,2,1451.089,1451.354,-4.24292609009568
12061,2,A,131,FO,0.275,-1,1,1,-1,NoLoss,0.5,2,1454.959,1455.234,7.72333225988992
12061,2,A,132,FO,0.383,0,1,1,0,Cntrl ,0,2,1458.311,1458.694,1.6764232274214
12061,2,A,133,FO,0.307,-1,1,1,-1,NoLoss,0.5,1,1462.065,1462.372,-2.40565800111547
12061,2,A,134,FO,0.251,1,0,0,0,Gain  ,0,1,1465.517,1465.768,2.33408197070892
12061,2,A,136,FO,0.294,-1,1,1,-1,NoLoss,0.5,2,1473.924,1474.218,-4.879017728733
12061,2,A,137,FO,0.35,1,1,1,1,Gain  ,0.5,2,1477.577,1477.927,1.00493389067818
12061,2,A,138,FO,0.243,-1,0,0,0,NoLoss,0,2,1481.08,1481.323,-3.66722370706651
12061,2,A,139,FO,0.276,-1,1,1,-1,NoLoss,0.5,1,1484.65,1484.926,-4.20496448795063
12061,2,A,141,FO,0.326,1,1,1,1,Gain  ,0.5,1,1492.89,1493.216,-0.148600604403362
12061,2,A,143,FO,0.445,1,1,0,1,Gain  ,-1,2,1500.663,1501.108,-8.36046225339398
12061,2,A,144,FO,0.27,-1,1,1,-1,NoLoss,0.5,2,1504.15,1504.42,-3.85156679618976
12061,3,D,1,FF,0.332,0,1,1,0,Cntrl ,0,1,1542.448,1542.78,1.65657749984999
12061,3,D,2,FF,0.318,-1,1,1,-1,NoLoss,0.5,1,1546.518,1546.836,5.84558249418499
12061,3,D,3,FF,0.315,1,1,1,1,Gain  ,0.5,1,1550.322,1550.637,9.36120613705375
12061,3,D,4,FF,0.314,-1,0,0,0,NoLoss,0,2,1553.841,1554.155,12.1874564777074
12061,3,D,5,FF,0.314,-1,1,1,-1,NoLoss,0.5,2,1557.961,1558.275,9.30730613507136
12061,3,D,6,FF,0.247,1,1,1,1,Gain  ,0.5,2,1562.115,1562.362,2.76471354157135
12061,3,D,7,FF,0.314,-1,1,1,-1,NoLoss,0.5,1,1566.235,1566.549,11.1180462851258
12061,3,D,8,FF,0.252,1,1,1,1,Gain  ,0.5,1,1570.055,1570.307,5.77680428591028
12061,3,D,9,FF,0.272,0,1,1,0,Cntrl ,0,1,1574.142,1574.414,2.18475720581274
12061,3,D,10,FF,0.244,-1,0,0,1,NoLoss,-0.5,2,1577.878,1578.122,-1.48257916378548
12061,3,D,11,FF,0.446,0,1,0,0,Cntrl ,0,2,1581.598,1582.044,-2.23275878489061
12061,3,D,12,FF,0.266,-1,1,1,-1,NoLoss,0.5,2,1585.751,1586.017,7.25927525951623
12061,3,D,13,FF,0.307,1,0,0,0,Gain  ,0,1,1589.254,1589.561,2.14682216043126
12061,3,D,14,FF,0.38,1,1,1,1,Gain  ,0.5,1,1593.057,1593.437,3.1561111998887
12061,3,D,15,FF,0.318,-1,1,1,-1,NoLoss,0.5,1,1596.961,1597.279,-0.264726010560389
12061,3,D,16,FF,0.373,0,1,1,0,Cntrl ,0,2,1600.93,1601.303,-6.5386051231198
12061,3,D,17,FF,0.324,-1,1,1,-1,NoLoss,0.5,2,1604.367,1604.691,0.244013956203852
12061,3,D,18,FF,0.288,1,1,1,1,Gain  ,0.5,2,1608.22,1608.508,-4.99586173887998
12061,3,D,20,FF,0.297,-1,1,1,-1,NoLoss,0.5,1,1615.359,1615.656,4.47376279112167
12061,3,D,21,FF,0.353,1,1,1,1,Gain  ,0.5,1,1619.679,1620.032,4.78698772352877
12061,3,D,23,FF,0.25,1,1,1,1,Gain  ,0.5,2,1627.219,1627.469,-1.87268524721126
12061,3,D,24,FF,0.272,-1,0,0,0,NoLoss,0,2,1631.506,1631.778,3.74754920739188
12061,3,D,25,FF,0.314,-1,1,1,-1,NoLoss,0.5,1,1635.092,1635.406,4.62676706710234
12061,3,D,26,FF,0.019,1,1,1,1,Gain  ,0.5,1,1639.229,1639.248,-1.60396016492465
12061,3,D,27,FF,0.485,-1,0,0,0,NoLoss,0,1,1642.365,1642.85,-3.37598676156321
12061,3,D,28,FF,0.491,1,1,0,1,Gain  ,-0.5,2,1646.168,1646.659,-6.574563032266
12061,3,D,29,FF,0.265,-1,1,1,-1,NoLoss,0.5,2,1650.288,1650.553,2.86324656408222
12061,3,D,30,FF,0.211,1,0,0,0,Gain  ,0,2,1653.991,1654.202,-8.01298717717932
12061,3,D,31,FF,0.239,1,1,1,1,Gain  ,0.5,1,1658.011,1658.25,1.99814832241352
12061,3,D,32,FF,0.207,-1,0,0,0,NoLoss,0,1,1661.965,1662.172,-5.15904762598358
12061,3,D,33,FF,0.334,-1,1,1,-1,NoLoss,0.5,1,1666.118,1666.452,2.86984724154753
12061,3,D,35,FF,0.217,1,0,0,-1,Gain  ,-0.5,2,1674.292,1674.509,0.20324983547167
12061,3,D,36,FF,0.198,1,1,1,1,Gain  ,0.5,2,1678.028,1678.226,2.95304654443225
12061,3,D,37,FO,0.436,1,0,0,0,Gain  ,0,1,1688.637,1689.073,-0.579683269801186
12061,3,D,38,FO,0.326,1,1,1,1,Gain  ,0.5,1,1692.273,1692.599,0.320782590388841
12061,3,D,39,FO,0.259,-1,1,1,-1,NoLoss,0.5,1,1695.993,1696.252,6.40267903668657
12061,3,D,40,FO,0.289,-1,0,0,1,NoLoss,-1,2,1699.746,1700.035,0.716869526597313
12061,3,D,41,FO,0.38,-1,1,1,-1,NoLoss,0.5,2,1703.199,1703.579,2.36648038397
12061,3,D,42,FO,0.295,1,0,0,0,Gain  ,0,2,1706.719,1707.014,-0.700028449261601
12061,3,D,43,FO,0.258,1,1,1,1,Gain  ,0.5,1,1710.855,1711.113,-5.68163478516949
12061,3,D,44,FO,0.29,-1,1,1,-1,NoLoss,0.5,1,1715.026,1715.316,7.14915634753327
12061,3,D,45,FO,0.331,0,1,1,0,Cntrl ,0,1,1718.428,1718.759,-5.91355676551305
12061,3,D,46,FO,0.325,-1,1,1,-1,NoLoss,0.5,2,1722.348,1722.673,1.15687695791947
12061,3,D,47,FO,0.24,1,1,1,1,Gain  ,0.5,2,1726.569,1726.809,0.700828452669854
12061,3,D,48,FO,0.214,-1,0,0,0,NoLoss,0,2,1730.472,1730.686,-0.879865055792592
12061,3,D,49,FO,0.371,1,1,1,1,Gain  ,0.5,1,1733.925,1734.296,-7.04693086824433
12061,3,D,50,FO,0.215,-1,0,0,0,NoLoss,0,1,1737.461,1737.676,4.6542696633914
12061,3,D,51,FO,0.262,-1,1,1,-1,NoLoss,0.5,1,1741.231,1741.493,5.82810052486726
12061,3,D,52,FO,0.289,1,1,1,1,Gain  ,0.5,2,1744.567,1744.856,-2.68925473076188
12061,3,D,53,FO,0.318,0,1,1,0,Cntrl ,0,2,1748.237,1748.555,-0.967825948344744
12061,3,D,54,FO,0.268,-1,1,1,-1,NoLoss,0.5,2,1752.44,1752.708,-0.896540082929598
12061,3,D,55,FO,0.095,1,1,1,1,Gain  ,0.5,1,1756.51,1756.605,-5.80247071075459
12061,3,D,56,FO,0.297,-1,0,0,0,NoLoss,0,1,1759.696,1759.993,4.18336460569445
12061,3,D,57,FO,0.286,-1,1,1,-1,NoLoss,0.5,1,1763.466,1763.752,1.51126000784841
12061,3,D,58,FO,0.325,2,0,0,1,Cntrl ,-1,2,1766.852,1767.177,-2.29984384017843
12061,3,D,59,FO,0.302,1,0,0,-1,Gain  ,-1,2,1770.255,1770.557,-5.66710869792396
12061,3,D,60,FO,0.41,0,1,0,0,Cntrl ,0,2,1774.258,1774.668,3.48955798821856
12061,3,D,61,FO,0.246,1,0,0,-1,Gain  ,-1,1,1778.412,1778.658,-0.698620469540344
12061,3,D,62,FO,0.485,0,1,0,0,Cntrl ,0,1,1782.615,1783.1,-0.0728455341831045
12061,3,D,63,FO,0.256,1,1,1,1,Gain  ,0.5,1,1786.218,1786.474,0.444927830305786
12061,3,D,64,FO,0.265,-1,1,1,-1,NoLoss,0.5,2,1790.472,1790.737,-1.12265781584109
12061,3,D,65,FO,0.308,1,1,1,1,Gain  ,0.5,2,1794.342,1794.65,5.86536314184537
12061,3,D,66,FO,0.31,0,1,1,0,Cntrl ,0,2,1798.011,1798.321,-0.967683034165703
12061,3,D,67,FO,0.297,1,1,1,1,Gain  ,0.5,1,1802.081,1802.378,-1.14305022106728
12061,3,D,68,FO,0.27,-1,1,1,-1,NoLoss,0.5,1,1806.252,1806.522,-0.585310155024156
12061,3,D,70,FO,0.236,1,1,1,1,Gain  ,0.5,2,1813.624,1813.86,-3.47745190521128
12061,3,D,72,FO,0.291,-1,1,1,-1,NoLoss,0.5,2,1821.014,1821.305,-4.32216567260879
12061,3,D,73,OO,0.377,1,1,1,1,Gain  ,1,1,1831.473,1831.85,-2.39034808320221
12061,3,D,74,OO,0.385,0,1,1,0,Cntrl ,0,1,1835.593,1835.978,2.38038102736799
12061,3,D,75,OO,0.243,-1,1,1,-1,NoLoss,1,1,1839.346,1839.589,-2.83164383461611
12061,3,D,76,OO,0.322,1,1,1,1,Gain  ,1,2,1843.249,1843.571,-9.39719421113007
12061,3,D,77,OO,0.304,-1,0,0,0,NoLoss,0,2,1846.869,1847.173,-0.687201543375989
12061,3,D,78,OO,0.278,-1,1,1,-1,NoLoss,1,2,1851.056,1851.334,-1.00814713899124
12061,3,D,79,OO,0.213,1,0,0,0,Gain  ,0,1,1855.242,1855.455,0.167589330901434
12061,3,D,80,OO,0.352,-1,1,1,-1,NoLoss,1,1,1858.962,1859.314,-6.04778176103558
12061,3,D,81,OO,0.231,1,1,1,1,Gain  ,1,1,1862.799,1863.03,0.646894300798247
12061,3,D,82,OO,0.309,-1,1,1,-1,NoLoss,1,2,1866.135,1866.444,0.171039167235664
12061,3,D,83,OO,0.282,1,1,1,1,Gain  ,1,2,1870.455,1870.737,-3.45384142197339
12061,3,D,84,OO,0.26,0,1,1,0,Cntrl ,0,2,1874.475,1874.735,4.97515088192141
12061,3,D,85,OO,0.227,-1,1,1,-1,NoLoss,1,1,1878.679,1878.906,-3.08477057414964
12061,3,D,86,OO,0.295,1,0,0,0,Gain  ,0,1,1882.465,1882.76,1.24309959019452
12061,3,D,87,OO,0.399,1,1,1,1,Gain  ,1,1,1886.685,1887.084,0.93268922408529
12061,3,D,88,OO,0.326,-1,1,1,-1,NoLoss,1,2,1890.171,1890.497,-8.34736609259741
12061,3,D,90,OO,0.243,1,1,1,1,Gain  ,1,2,1898.228,1898.471,-2.29243565951289
12061,3,D,91,OO,0.448,2,0,0,-1,Cntrl ,-1,1,1901.598,1902.046,-3.01337821826391
12061,3,D,92,OO,0.321,-1,0,0,0,NoLoss,0,1,1905.568,1905.889,4.3210794876084
12061,3,D,93,OO,0.408,1,1,0,1,Gain  ,-1,1,1909.521,1909.929,4.45448965668254
12061,3,D,94,OO,0.263,-1,0,0,0,NoLoss,0,2,1913.958,1914.221,3.2351071110438
12061,3,D,95,OO,0.246,-1,0,0,1,NoLoss,-1,2,1917.561,1917.807,-6.05607781798634
12061,3,D,96,OO,0.307,-1,1,1,-1,NoLoss,1,2,1920.947,1921.254,2.3160778391049
12061,3,D,98,OO,0.241,1,1,1,1,Gain  ,1,1,1928.203,1928.444,0.437211252352876
12061,3,D,99,OO,0.307,-1,1,1,-1,NoLoss,1,1,1931.823,1932.13,-2.62143264434954
12061,3,D,100,OO,0.483,1,1,0,1,Gain  ,-1,2,1935.676,1936.159,-5.509203184572
12061,3,D,101,OO,0.419,-1,1,0,-1,NoLoss,-1,2,1939.312,1939.731,-6.61859288670633
12061,3,D,102,OO,0.372,0,1,1,0,Cntrl ,0,2,1943.416,1943.788,7.02654445841283
12061,3,D,103,OO,0.415,-1,1,0,-1,NoLoss,-1,1,1947.286,1947.701,2.24726206334841
12061,3,D,104,OO,0.308,1,1,1,1,Gain  ,1,1,1951.539,1951.847,5.08469349036786
12061,3,D,105,OO,0.337,-1,0,0,0,NoLoss,0,1,1955.159,1955.496,-2.91280970826314
12061,3,D,106,OO,0.369,1,1,1,1,Gain  ,1,2,1958.695,1959.064,2.2109653683373
12061,3,D,107,OO,0.236,-1,1,1,-1,NoLoss,1,2,1962.515,1962.751,-7.14421576790491
12061,3,D,108,OO,0.289,0,1,1,0,Cntrl ,0,2,1965.884,1966.173,-0.725414720196982
12061,3,D,109,OF,0.366,2,0,0,1,Cntrl ,-0.5,1,1980.964,1981.33,2.70251171810059
12061,3,D,110,OF,0.35,0,1,1,0,Cntrl ,0,1,1985.134,1985.484,-4.08166661417049
12061,3,D,111,OF,0.333,-1,1,1,-1,NoLoss,1,1,1988.687,1989.02,-2.89161534993083
12061,3,D,112,OF,0.366,0,1,1,0,Cntrl ,0,2,1992.273,1992.639,-0.675136024386616
12061,3,D,113,OF,0.424,-1,1,0,-1,NoLoss,-0.5,2,1995.843,1996.267,0.0962019152600053
12061,3,D,114,OF,0.228,1,1,1,1,Gain  ,1,2,1999.863,2000.091,-2.63444066835417
12061,3,D,115,OF,0.363,0,1,1,0,Cntrl ,0,1,2003.933,2004.296,2.78781430695362
12061,3,D,116,OF,0.331,1,1,1,1,Gain  ,1,1,2007.352,2007.683,-0.332509334919824
12061,3,D,117,OF,0.331,-1,1,1,-1,NoLoss,1,1,2010.855,2011.186,3.4272084292513
12061,3,D,119,OF,0.301,1,1,1,1,Gain  ,1,2,2019.079,2019.38,4.23637867610629
12061,3,D,120,OF,0.319,-1,1,1,-1,NoLoss,1,2,2023.249,2023.568,-2.79382300791607
12061,3,D,121,OF,0.321,1,1,1,1,Gain  ,1,1,2027.352,2027.673,3.85414070628201
12061,3,D,122,OF,0.425,-1,1,0,-1,NoLoss,-0.5,1,2031.055,2031.48,0.0612818723561626
12061,3,D,123,OF,0.363,0,1,1,0,Cntrl ,0,1,2035.442,2035.805,-4.67589151214806
12061,3,D,124,OF,0.259,1,1,1,1,Gain  ,1,2,2039.829,2040.088,-1.05324526229978
12061,3,D,126,OF,0.381,-1,1,1,-1,NoLoss,1,2,2047.886,2048.267,-5.25779949397014
12061,3,D,127,OF,0.338,1,0,0,0,Gain  ,0,1,2051.389,2051.727,-6.19524873478986
12061,3,D,128,OF,0.29,1,1,1,1,Gain  ,1,1,2054.875,2055.165,-1.07442002073762
12061,3,D,129,OF,0.415,-1,1,0,-1,NoLoss,-0.5,1,2058.345,2058.76,-6.32767492658071
12061,3,D,130,OF,0.347,1,1,1,1,Gain  ,1,2,2061.998,2062.345,-5.85801197179707
12061,3,D,131,OF,0.285,2,0,0,-1,Cntrl ,-0.5,2,2065.751,2066.036,-8.33672728232033
12061,3,D,133,OF,0.459,-1,1,0,-1,NoLoss,-0.5,1,2073.641,2074.1,-0.91899041959635
12061,3,D,134,OF,0.266,1,0,0,0,Gain  ,0,1,2077.727,2077.993,-3.44125599373535
12061,3,D,135,OF,0.266,1,1,1,1,Gain  ,1,1,2081.347,2081.613,-1.63701545214009
12061,3,D,136,OF,0.398,-1,1,1,-1,NoLoss,1,2,2084.8,2085.198,-5.6539358295283
12061,3,D,137,OF,0.304,1,1,1,1,Gain  ,1,2,2088.77,2089.074,-4.76725701206509
12061,3,D,139,OF,0.394,1,1,1,1,Gain  ,1,1,2096.076,2096.47,-4.72856230119782
12061,3,D,141,OF,0.283,-1,1,1,-1,NoLoss,1,1,2103.566,2103.849,-5.35759061419465
12061,3,D,143,OF,0.317,1,1,1,1,Gain  ,1,2,2111.322,2111.639,-5.79655384741294
12061,3,D,144,OF,0.294,-1,1,1,-1,NoLoss,1,2,2115.642,2115.936,3.15690671763453
13071,1,C,1,FF,0.346,-1,1,1,-1,NoLoss,0.5,1,302.1719,302.5179,1.67773165746723
13071,1,C,2,FF,0.431,1,1,0,1,Gain  ,-0.5,1,306.3419,306.7729,-6.49834127821567
13071,1,C,3,FF,0.497,1,0,0,0,Gain  ,0,1,310.4119,310.9089,-1.36345928368817
13071,1,C,4,FF,0.381,1,1,1,1,Gain  ,0.5,2,314.6489,315.0299,0.33640616357111
13071,1,C,6,FF,0.353,-1,1,1,-1,NoLoss,0.5,2,322.3389,322.6919,0.168152898063241
13071,1,C,7,FF,0.281,1,1,1,1,Gain  ,0.5,1,326.5089,326.7899,-3.97738742318592
13071,1,C,9,FF,0.344,-1,1,1,-1,NoLoss,0.5,1,334.4319,334.7759,0.836686066207716
13071,1,C,11,FF,0.325,-1,1,1,-1,NoLoss,0.5,2,342.1389,342.4639,0.120113981887019
13071,1,C,12,FF,0.301,1,1,1,1,Gain  ,0.5,2,345.8079,346.1089,7.3099008025981
13071,1,C,13,FF,0.34,-1,1,1,-1,NoLoss,0.5,1,349.5449,349.8849,0.380674892034148
13071,1,C,15,FF,0.297,1,1,1,1,Gain  ,0.5,1,357.9349,358.2319,5.77891603299903
13071,1,C,17,FF,0.309,1,1,1,1,Gain  ,0.5,2,365.2749,365.5839,-2.56739261039612
13071,1,C,18,FF,0.401,-1,1,0,-1,NoLoss,-0.5,2,368.7939,369.1949,0.804867795791042
13071,1,C,20,FF,0.242,-1,1,1,-1,NoLoss,0.5,1,376.9679,377.2099,-7.51458208141807
13071,1,C,21,FF,0.27,1,1,1,1,Gain  ,0.5,1,380.2539,380.5239,-3.73432045212974
13071,1,C,22,FF,0.287,-1,1,1,-1,NoLoss,0.5,2,383.8569,384.1439,-5.28525251044961
13071,1,C,24,FF,0.309,1,1,1,1,Gain  ,0.5,2,390.8959,391.2049,-4.13519731116569
13071,1,C,25,FF,0.359,-1,1,1,-1,NoLoss,0.5,1,394.4489,394.8079,1.10319548042941
13071,1,C,26,FF,0.263,1,1,1,1,Gain  ,0.5,1,398.2189,398.4819,-3.09904469599662
13071,1,C,28,FF,0.38,1,1,1,1,Gain  ,0.5,2,406.1089,406.4889,1.07895355601195
13071,1,C,30,FF,0.354,-1,1,1,-1,NoLoss,0.5,2,413.9149,414.2689,6.81752624578459
13071,1,C,32,FF,0.229,-1,1,1,-1,NoLoss,0.5,1,421.5549,421.7839,5.60931751932462
13071,1,C,33,FF,0.271,1,1,1,1,Gain  ,0.5,1,425.6919,425.9629,-8.0715340911044
13071,1,C,35,FF,0.346,1,0,0,-1,Gain  ,-0.5,2,433.8979,434.2439,7.01214280541355
13071,1,C,36,FF,0.415,1,1,0,1,Gain  ,-0.5,2,437.8679,438.2829,-4.09984854808359
13071,1,C,37,OF,0.38,-1,0,0,0,NoLoss,0,1,464.4409,464.8209,-5.10289647572294
13071,1,C,38,OF,0.337,-1,1,1,-1,NoLoss,1,1,468.8439,469.1809,6.4646804776903
13071,1,C,39,OF,0.253,1,1,1,1,Gain  ,1,1,472.5809,472.8339,-2.27044232295081
13071,1,C,40,OF,0.35,-1,1,1,-1,NoLoss,1,2,476.4669,476.8169,-2.94786858205236
13071,1,C,41,OF,0.241,1,1,1,1,Gain  ,1,2,480.2539,480.4949,0.594969690745863
13071,1,C,43,OF,0.303,1,1,1,1,Gain  ,1,1,487.4929,487.7959,7.10921352174512
13071,1,C,45,OF,0.444,-1,1,0,-1,NoLoss,-0.5,1,495.6829,496.1269,1.6631565152518
13071,1,C,46,OF,0.325,1,1,1,1,Gain  ,1,2,499.5859,499.9109,8.21677573612346
13071,1,C,48,OF,0.33,-1,1,1,-1,NoLoss,1,2,508.0599,508.3899,-0.270645895809962
13071,1,C,49,OF,0.368,1,0,0,0,Gain  ,0,1,511.8299,512.1979,1.24073261453167
13071,1,C,50,OF,0.353,1,1,1,1,Gain  ,1,1,515.4999,515.8529,4.44731221591829
13071,1,C,52,OF,0.484,1,1,0,1,Gain  ,-0.5,2,523.3398,523.8239,6.94043735953225
13071,1,C,54,OF,0.34,-1,1,1,-1,NoLoss,1,2,531.5129,531.8529,0.852383855732314
13071,1,C,55,OF,0.242,1,1,1,1,Gain  ,1,1,535.8329,536.0749,4.04702993555536
13071,1,C,56,OF,0.379,-1,0,0,0,NoLoss,0,1,539.7699,540.1489,4.11771873858381
13071,1,C,57,OF,0.263,-1,1,1,-1,NoLoss,1,1,544.0399,544.3029,-2.45479733030068
13071,1,C,59,OF,0.402,-1,1,0,-1,NoLoss,-0.5,2,552.4299,552.8318,-3.7688158566463
13071,1,C,60,OF,0.25,1,1,1,1,Gain  ,1,2,556.4499,556.6999,-2.8460221032946
13071,1,C,62,OF,0.223,1,1,1,1,Gain  ,1,1,564.2569,564.4799,6.9985156582511
13071,1,C,63,OF,0.436,-1,1,0,-1,NoLoss,-0.5,1,568.1099,568.5458,3.71983377408999
13071,1,C,65,OF,0.346,1,1,1,1,Gain  ,1,2,576.8669,577.2129,3.32762757633953
13071,1,C,66,OF,0.286,-1,1,1,-1,NoLoss,1,2,580.8369,581.1229,7.21526946879941
13071,1,C,68,OF,0.38,1,1,1,1,Gain  ,1,1,588.5439,588.9239,8.46671799287069
13071,1,C,69,OF,0.25,-1,1,1,-1,NoLoss,1,1,592.1299,592.3799,2.60945574144462
13071,1,C,70,OF,0.214,1,1,1,1,Gain  ,1,2,595.8829,596.0969,-0.725286149249077
13071,1,C,71,OF,0.326,1,0,0,0,Gain  ,0,2,599.8868,600.2128,-0.416690663168882
13071,1,C,72,OF,0.263,-1,1,1,-1,NoLoss,1,2,603.9568,604.2198,-3.40830479200836
13071,1,C,73,OO,0.381,1,1,1,1,Gain  ,1,1,619.9869,620.3679,2.30648917136459
13071,1,C,74,OO,0.291,-1,1,1,-1,NoLoss,1,1,624.2399,624.5309,3.76113506708298
13071,1,C,76,OO,0.379,1,1,1,1,Gain  ,1,2,631.8299,632.2089,-0.198116155595433
13071,1,C,77,OO,0.213,-1,1,1,-1,NoLoss,1,2,636.1669,636.3799,-6.3775380733254
13071,1,C,78,OO,0.401,1,0,0,0,Gain  ,0,2,639.4859,639.8869,-1.71212656215941
13071,1,C,79,OO,0.299,-1,1,1,-1,NoLoss,1,1,643.0389,643.3379,5.80738782833362
13071,1,C,80,OO,0.339,1,0,0,0,Gain  ,0,1,646.8089,647.1479,1.09272313202472
13071,1,C,81,OO,0.356,1,1,1,1,Gain  ,1,1,650.4789,650.8349,1.66499055097645
13071,1,C,82,OO,0.283,-1,0,0,0,NoLoss,0,2,654.2479,654.5309,9.35751534225566
13071,1,C,83,OO,0.236,-1,1,1,-1,NoLoss,1,2,658.3519,658.5879,4.30310495613481
13071,1,C,84,OO,0.309,1,1,1,1,Gain  ,1,2,662.1719,662.4809,2.37220982885749
13071,1,C,85,OO,0.338,-1,1,1,-1,NoLoss,1,1,665.5909,665.9289,3.92738865764213
13071,1,C,86,OO,0.204,1,1,1,1,Gain  ,1,1,669.6609,669.8649,2.72643029921616
13071,1,C,88,OO,0.421,1,0,0,-1,Gain  ,-1,2,677.5349,677.9559,1.49733614677337
13071,1,C,89,OO,0.234,1,1,1,1,Gain  ,1,2,681.4539,681.6879,-7.71637365398604
13071,1,C,91,OO,0.281,-1,1,1,-1,NoLoss,1,1,689.1109,689.3919,2.86413256193563
13071,1,C,93,OO,0.309,1,1,1,1,Gain  ,1,1,696.3839,696.6929,7.77900259045469
13071,1,C,95,OO,0.339,1,1,1,1,Gain  ,1,2,703.9899,704.3289,10.9494418553005
13071,1,C,96,OO,0.325,-1,1,1,-1,NoLoss,1,2,707.4089,707.7339,5.34705406611771
13071,1,C,98,OO,0.267,-1,1,1,-1,NoLoss,1,1,714.9319,715.1989,-0.37620626436312
13071,1,C,99,OO,0.222,1,1,1,1,Gain  ,1,1,718.6849,718.9069,-0.156572572120308
13071,1,C,101,OO,0.351,-1,1,1,-1,NoLoss,1,2,727.0089,727.3599,2.25390574852057
13071,1,C,102,OO,0.264,1,1,1,1,Gain  ,1,2,731.2129,731.4769,-4.42252982948813
13071,1,C,103,OO,0.334,-1,1,1,-1,NoLoss,1,1,735.0818,735.4158,-1.3718320754616
13071,1,C,105,OO,0.348,1,1,1,1,Gain  ,1,1,742.7549,743.1029,7.83461160904048
13071,1,C,106,OO,0.362,-1,0,0,0,NoLoss,0,2,746.5589,746.9209,4.80661208727918
13071,1,C,107,OO,0.22,-1,1,1,-1,NoLoss,1,2,750.2779,750.4979,4.28082330716436
13071,1,C,108,OO,0.259,1,1,1,1,Gain  ,1,2,753.9648,754.2238,-1.54950044397407
13071,1,C,109,FO,0.38,-1,1,1,-1,NoLoss,0.5,1,766.9759,767.3559,2.99705761322193
13071,1,C,110,FO,0.338,1,1,1,1,Gain  ,0.5,1,770.5619,770.8999,1.75830498404201
13071,1,C,111,FO,0.347,1,0,0,0,Gain  ,0,1,774.2979,774.6448,6.84014177331133
13071,1,C,112,FO,0.263,-1,1,1,-1,NoLoss,0.5,2,777.7679,778.0309,-11.3604770056965
13071,1,C,114,FO,0.343,1,1,1,1,Gain  ,0.5,2,785.2739,785.6169,0.506397246258243
13071,1,C,116,FO,0.494,1,0,0,-1,Gain  ,-1,1,792.4469,792.9409,-2.18345150089884
13071,1,C,117,FO,0.35,1,1,1,1,Gain  ,0.5,1,796.8499,797.1998,-5.06232399541559
13071,1,C,118,FO,0.382,-1,1,1,-1,NoLoss,0.5,2,800.3199,800.7019,-5.08391294648778
13071,1,C,119,FO,0.331,1,1,1,1,Gain  ,0.5,2,804.0239,804.3549,3.00281000796214
13071,1,C,121,FO,0.334,-1,1,1,-1,NoLoss,0.5,1,812.7469,813.0809,3.72140626414226
13071,1,C,123,FO,0.408,1,1,0,1,Gain  ,-1,1,820.9539,821.3619,1.51874014428328
13071,1,C,124,FO,0.262,-1,1,1,-1,NoLoss,0.5,2,825.2068,825.4689,-4.91328728961958
13071,1,C,125,FO,0.377,-1,0,0,0,NoLoss,0,2,828.8268,829.2039,-5.75580016644145
13071,1,C,126,FO,0.257,1,1,1,1,Gain  ,0.5,2,832.7639,833.0209,1.85039059702065
13071,1,C,128,FO,0.342,1,1,1,1,Gain  ,0.5,1,840.4698,840.8118,10.5239711344078
13071,1,C,129,FO,0.272,-1,1,1,-1,NoLoss,0.5,1,844.6739,844.9459,1.44354274499899
13071,1,C,130,FO,0.373,1,1,1,1,Gain  ,0.5,2,848.7599,849.1329,3.86237132295354
13071,1,C,131,FO,0.301,-1,1,1,-1,NoLoss,0.5,2,852.7969,853.0979,-0.19786700945403
13071,1,C,133,FO,0.27,1,1,1,1,Gain  ,0.5,1,860.9199,861.1899,-0.0128235218698993
13071,1,C,135,FO,0.286,-1,1,1,-1,NoLoss,0.5,1,868.4099,868.6959,5.95564382092603
13071,1,C,136,FO,0.329,1,0,0,0,Gain  ,0,2,872.0459,872.3749,1.55860400345592
13071,1,C,137,FO,0.354,-1,1,1,-1,NoLoss,0.5,2,876.1829,876.5369,3.119155839163
13071,1,C,138,FO,0.311,1,1,1,1,Gain  ,0.5,2,879.7029,880.0139,-3.03006455997272
13071,1,C,139,FO,0.3,-1,1,1,-1,NoLoss,0.5,1,883.4719,883.7719,7.13912919688317
13071,1,C,140,FO,0.413,1,1,0,1,Gain  ,-1,1,887.4589,887.8719,9.08649239871738
