subj_idx,Trial,Response_Counterbalanced,CorrectResponse_Counterbalanced,rt,rt_sec,Accuracy,Accuracy_inTime,stim,Response_Type,Money_Amount
15015,103,3,3,266,0.266,1,1,NoLoss,NoLoss,1
15015,104,2,2,390,0.39,1,1,Cntrl ,Cntrl ,1
15015,105,1,1,398,0.398,1,1,Gain  ,Gain  ,1
15015,106,2,2,414,0.414,1,0,Cntrl ,Cntrl ,1
15015,107,3,3,271,0.271,1,1,NoLoss,NoLoss,1
15015,108,1,1,311,0.311,1,1,Gain  ,Gain  ,1
15015,109,2,2,291,0.291,1,1,Cntrl ,Cntrl ,1
15015,110,3,3,251,0.251,1,1,NoLoss,NoLoss,1
15015,111,1,1,266,0.266,1,1,Gain  ,Gain  ,1
15015,112,2,2,331,0.331,1,1,Cntrl ,Cntrl ,1
15015,113,1,1,442,0.442,1,0,Gain  ,Gain  ,1
15015,114,3,3,248,0.248,1,1,NoLoss,NoLoss,1
15015,115,2,2,318,0.318,1,1,Cntrl ,Cntrl ,1
15015,116,NA,3,0,0,0,0,NoLoss,NA   ,1
15015,117,1,1,290,0.29,1,1,Gain  ,Gain  ,1
15015,118,2,2,451,0.451,1,0,Cntrl ,Cntrl ,1
15015,119,1,1,343,0.343,1,1,Gain  ,Gain  ,1
15015,120,3,3,311,0.311,1,1,NoLoss,NoLoss,1
15015,121,2,1,433,0.433,0,0,Gain  ,Cntrl ,1
15015,122,2,2,471,0.471,1,0,Cntrl ,Cntrl ,1
15015,123,3,3,384,0.384,1,1,NoLoss,NoLoss,1
15015,124,2,2,419,0.419,1,0,Cntrl ,Cntrl ,1
15015,125,1,1,331,0.331,1,1,Gain  ,Gain  ,1
15015,126,3,3,355,0.355,1,1,NoLoss,NoLoss,1
15015,127,1,1,362,0.362,1,1,Gain  ,Gain  ,1
15015,128,2,2,377,0.377,1,1,Cntrl ,Cntrl ,1
15015,129,NA,3,0,0,0,0,NoLoss,NA   ,1
15015,130,1,1,290,0.29,1,1,Gain  ,Gain  ,1
15015,131,3,3,326,0.326,1,1,NoLoss,NoLoss,1
15015,132,2,2,356,0.356,1,1,Cntrl ,Cntrl ,1
15015,133,1,1,341,0.341,1,1,Gain  ,Gain  ,1
15015,134,2,2,416,0.416,1,0,Cntrl ,Cntrl ,1
15015,135,3,3,247,0.247,1,1,NoLoss,NoLoss,1
15015,136,1,1,317,0.317,1,1,Gain  ,Gain  ,1
15015,137,3,3,311,0.311,1,1,NoLoss,NoLoss,1
15015,138,2,2,275,0.275,1,1,Cntrl ,Cntrl ,1
15015,139,3,3,348,0.348,1,1,NoLoss,NoLoss,1
15015,140,1,1,332,0.332,1,1,Gain  ,Gain  ,1
15015,141,2,2,244,0.244,1,1,Cntrl ,Cntrl ,1
15015,142,3,1,420,0.42,0,0,Gain  ,NoLoss,1
15015,143,NA,2,0,0,0,0,Cntrl ,NA   ,1
15015,144,3,3,257,0.257,1,1,NoLoss,NoLoss,1
15015,145,1,1,264,0.264,1,1,Gain  ,Gain  ,1
15015,146,3,3,407,0.407,1,0,NoLoss,NoLoss,1
15015,147,2,2,337,0.337,1,1,Cntrl ,Cntrl ,1
15015,148,3,3,355,0.355,1,1,NoLoss,NoLoss,1
15015,149,NA,2,0,0,0,0,Cntrl ,NA   ,1
15015,150,1,1,262,0.262,1,1,Gain  ,Gain  ,1
15015,151,3,3,298,0.298,1,1,NoLoss,NoLoss,1
15015,152,2,2,439,0.439,1,0,Cntrl ,Cntrl ,1
15015,153,1,1,376,0.376,1,1,Gain  ,Gain  ,1
15015,154,2,2,373,0.373,1,1,Cntrl ,Cntrl ,1
15015,155,1,1,426,0.426,1,0,Gain  ,Gain  ,1
15015,156,3,3,318,0.318,1,1,NoLoss,NoLoss,1
15015,157,2,2,387,0.387,1,1,Cntrl ,Cntrl ,1
15015,158,1,1,264,0.264,1,1,Gain  ,Gain  ,1
15015,159,3,3,344,0.344,1,1,NoLoss,NoLoss,1
15015,160,1,1,431,0.431,1,0,Gain  ,Gain  ,1
15015,161,2,2,339,0.339,1,1,Cntrl ,Cntrl ,1
15015,162,3,3,311,0.311,1,1,NoLoss,NoLoss,1
15015,163,1,1,322,0.322,1,1,Gain  ,Gain  ,1
15015,164,2,2,322,0.322,1,1,Cntrl ,Cntrl ,1
15015,165,3,3,284,0.284,1,1,NoLoss,NoLoss,1
15015,166,2,2,350,0.35,1,1,Cntrl ,Cntrl ,1
15015,167,1,1,299,0.299,1,1,Gain  ,Gain  ,1
15015,168,3,3,263,0.263,1,1,NoLoss,NoLoss,1
15015,169,1,1,347,0.347,1,1,Gain  ,Gain  ,1
15015,170,3,3,402,0.402,1,0,NoLoss,NoLoss,1
15015,171,2,2,253,0.253,1,1,Cntrl ,Cntrl ,1
15015,172,1,1,261,0.261,1,1,Gain  ,Gain  ,1
15015,173,2,2,407,0.407,1,0,Cntrl ,Cntrl ,1
15015,174,3,3,330,0.33,1,1,NoLoss,NoLoss,1
15015,175,1,1,353,0.353,1,1,Gain  ,Gain  ,1
15015,176,2,2,328,0.328,1,1,Cntrl ,Cntrl ,1
15015,177,3,3,338,0.338,1,1,NoLoss,NoLoss,1
15015,178,2,2,467,0.467,1,0,Cntrl ,Cntrl ,1
15015,179,3,3,309,0.309,1,1,NoLoss,NoLoss,1
15015,180,1,1,234,0.234,1,1,Gain  ,Gain  ,1
16018,1,2,2,415,0.415,1,0,Cntrl ,Cntrl ,1
16018,2,1,1,312,0.312,1,1,NoLoss,NoLoss,1
16018,3,3,3,293,0.293,1,1,Gain  ,Gain  ,1
16018,4,1,1,317,0.317,1,1,NoLoss,NoLoss,1
16018,5,3,3,421,0.421,1,0,Gain  ,Gain  ,1
16018,6,2,2,295,0.295,1,1,Cntrl ,Cntrl ,1
16018,7,3,3,238,0.238,1,1,Gain  ,Gain  ,1
16018,8,2,2,455,0.455,1,0,Cntrl ,Cntrl ,1
16018,9,1,1,220,0.22,1,1,NoLoss,NoLoss,1
16018,10,3,3,323,0.323,1,1,Gain  ,Gain  ,1
16018,11,1,1,419,0.419,1,0,NoLoss,NoLoss,1
16018,12,2,2,318,0.318,1,1,Cntrl ,Cntrl ,1
16018,13,1,1,277,0.277,1,1,NoLoss,NoLoss,1
16018,14,2,2,328,0.328,1,1,Cntrl ,Cntrl ,1
16018,15,3,3,227,0.227,1,1,Gain  ,Gain  ,1
16018,16,2,2,336,0.336,1,1,Cntrl ,Cntrl ,1
16018,17,1,1,238,0.238,1,1,NoLoss,NoLoss,1
16018,18,3,3,259,0.259,1,1,Gain  ,Gain  ,1
16018,19,2,2,269,0.269,1,1,Cntrl ,Cntrl ,1
16018,20,1,1,362,0.362,1,1,NoLoss,NoLoss,1
16018,21,3,3,266,0.266,1,1,Gain  ,Gain  ,1
16018,22,1,1,253,0.253,1,1,NoLoss,NoLoss,1
16018,23,1,3,327,0.327,0,0,Gain  ,NoLoss,1
16018,24,2,2,294,0.294,1,1,Cntrl ,Cntrl ,1
16018,25,3,3,366,0.366,1,1,Gain  ,Gain  ,1
16018,26,1,1,306,0.306,1,1,NoLoss,NoLoss,1
16018,27,2,2,314,0.314,1,1,Cntrl ,Cntrl ,1
16018,28,1,1,266,0.266,1,1,NoLoss,NoLoss,1
16018,29,1,2,411,0.411,0,0,Cntrl ,NoLoss,1
16018,30,3,3,298,0.298,1,1,Gain  ,Gain  ,1
16018,31,1,2,317,0.317,0,0,Cntrl ,NoLoss,1
16018,32,3,3,449,0.449,1,0,Gain  ,Gain  ,1
16018,33,1,1,267,0.267,1,1,NoLoss,NoLoss,1
16018,34,3,3,335,0.335,1,1,Gain  ,Gain  ,1
16018,35,1,1,468,0.468,1,0,NoLoss,NoLoss,1
16018,36,2,2,377,0.377,1,1,Cntrl ,Cntrl ,1
16018,37,1,1,329,0.329,1,1,NoLoss,NoLoss,1
16018,38,2,2,337,0.337,1,1,Cntrl ,Cntrl ,1
16018,39,3,3,264,0.264,1,1,Gain  ,Gain  ,1
16018,40,1,1,266,0.266,1,1,NoLoss,NoLoss,1
16018,41,2,2,291,0.291,1,1,Cntrl ,Cntrl ,1
16018,42,3,3,325,0.325,1,1,Gain  ,Gain  ,1
16018,43,1,1,230,0.23,1,1,NoLoss,NoLoss,1
16018,44,3,3,357,0.357,1,1,Gain  ,Gain  ,1
16018,45,1,2,343,0.343,0,0,Cntrl ,NoLoss,1
16018,46,1,1,235,0.235,1,1,NoLoss,NoLoss,1
16018,47,2,2,312,0.312,1,1,Cntrl ,Cntrl ,1
16018,48,3,3,323,0.323,1,1,Gain  ,Gain  ,1
16018,49,1,1,259,0.259,1,1,NoLoss,NoLoss,1
16018,50,NA,3,0,0,0,0,Gain  ,NA   ,1
16018,51,2,2,363,0.363,1,1,Cntrl ,Cntrl ,1
16018,52,1,1,241,0.241,1,1,NoLoss,NoLoss,1
16018,53,3,3,361,0.361,1,1,Gain  ,Gain  ,1
16018,54,2,2,330,0.33,1,1,Cntrl ,Cntrl ,1
16018,55,3,3,378,0.378,1,1,Gain  ,Gain  ,1
16018,56,2,2,393,0.393,1,1,Cntrl ,Cntrl ,1
16018,57,1,1,395,0.395,1,1,NoLoss,NoLoss,1
16018,58,3,3,307,0.307,1,1,Gain  ,Gain  ,1
16018,59,2,2,316,0.316,1,1,Cntrl ,Cntrl ,1
16018,60,1,1,291,0.291,1,1,NoLoss,NoLoss,1
16018,61,2,2,282,0.282,1,1,Cntrl ,Cntrl ,1
16018,62,1,1,349,0.349,1,1,NoLoss,NoLoss,1
16018,63,3,3,245,0.245,1,1,Gain  ,Gain  ,1
16018,64,2,2,299,0.299,1,1,Cntrl ,Cntrl ,1
16018,65,3,3,340,0.34,1,1,Gain  ,Gain  ,1
16018,66,1,1,292,0.292,1,1,NoLoss,NoLoss,1
16018,67,3,3,322,0.322,1,1,Gain  ,Gain  ,1
16018,68,1,2,304,0.304,0,0,Cntrl ,NoLoss,1
16018,69,1,1,283,0.283,1,1,NoLoss,NoLoss,1
16018,70,2,2,366,0.366,1,1,Cntrl ,Cntrl ,1
16018,71,1,1,332,0.332,1,1,NoLoss,NoLoss,1
16018,72,3,3,356,0.356,1,1,Gain  ,Gain  ,1
16018,73,2,2,298,0.298,1,1,Cntrl ,Cntrl ,1
16018,74,3,3,333,0.333,1,1,Gain  ,Gain  ,1
16018,75,1,1,331,0.331,1,1,NoLoss,NoLoss,1
16018,76,2,2,331,0.331,1,1,Cntrl ,Cntrl ,1
16018,77,1,1,302,0.302,1,1,NoLoss,NoLoss,1
16018,78,3,3,302,0.302,1,1,Gain  ,Gain  ,1
16018,79,1,1,327,0.327,1,1,NoLoss,NoLoss,1
16018,80,3,3,337,0.337,1,1,Gain  ,Gain  ,1
16018,81,2,2,358,0.358,1,1,Cntrl ,Cntrl ,1
16018,82,3,3,347,0.347,1,1,Gain  ,Gain  ,1
16018,83,1,1,236,0.236,1,1,NoLoss,NoLoss,1
16018,84,2,2,318,0.318,1,1,Cntrl ,Cntrl ,1
16018,85,1,1,405,0.405,1,0,NoLoss,NoLoss,1
16018,86,2,2,338,0.338,1,1,Cntrl ,Cntrl ,1
16018,87,3,3,280,0.28,1,1,Gain  ,Gain  ,1
16018,88,1,1,238,0.238,1,1,NoLoss,NoLoss,1
16018,89,2,2,411,0.411,1,0,Cntrl ,Cntrl ,1
16018,90,3,3,316,0.316,1,1,Gain  ,Gain  ,1
16018,91,1,1,263,0.263,1,1,NoLoss,NoLoss,1
16018,92,2,2,249,0.249,1,1,Cntrl ,Cntrl ,1
16018,93,3,3,422,0.422,1,0,Gain  ,Gain  ,1
16018,94,2,2,430,0.43,1,0,Cntrl ,Cntrl ,1
16018,95,1,1,230,0.23,1,1,NoLoss,NoLoss,1
16018,96,3,3,219,0.219,1,1,Gain  ,Gain  ,1
16018,97,1,1,329,0.329,1,1,NoLoss,NoLoss,1
16018,98,3,3,372,0.372,1,1,Gain  ,Gain  ,1
16018,99,2,2,257,0.257,1,1,Cntrl ,Cntrl ,1
16018,100,1,1,258,0.258,1,1,NoLoss,NoLoss,1
16018,101,2,2,314,0.314,1,1,Cntrl ,Cntrl ,1
16018,102,3,3,292,0.292,1,1,Gain  ,Gain  ,1
16018,103,2,2,351,0.351,1,1,Cntrl ,Cntrl ,1
16018,104,3,3,381,0.381,1,1,Gain  ,Gain  ,1
16018,105,1,1,244,0.244,1,1,NoLoss,NoLoss,1
16018,106,3,3,296,0.296,1,1,Gain  ,Gain  ,1
16018,107,1,1,292,0.292,1,1,NoLoss,NoLoss,1
16018,108,2,2,279,0.279,1,1,Cntrl ,Cntrl ,1
16018,109,1,1,381,0.381,1,1,NoLoss,NoLoss,1
16018,110,2,2,427,0.427,1,0,Cntrl ,Cntrl ,1
16018,111,3,3,320,0.32,1,1,Gain  ,Gain  ,1
16018,112,1,1,272,0.272,1,1,NoLoss,NoLoss,1
16018,113,2,2,292,0.292,1,1,Cntrl ,Cntrl ,1
16018,114,3,3,272,0.272,1,1,Gain  ,Gain  ,1
16018,115,2,2,451,0.451,1,0,Cntrl ,Cntrl ,1
16018,116,1,3,361,0.361,0,0,Gain  ,NoLoss,1
16018,117,1,1,308,0.308,1,1,NoLoss,NoLoss,1
16018,118,3,3,278,0.278,1,1,Gain  ,Gain  ,1
16018,119,1,1,272,0.272,1,1,NoLoss,NoLoss,1
16018,120,2,2,257,0.257,1,1,Cntrl ,Cntrl ,1
16018,121,3,3,240,0.24,1,1,Gain  ,Gain  ,1
16018,122,2,2,368,0.368,1,1,Cntrl ,Cntrl ,1
16018,123,1,1,250,0.25,1,1,NoLoss,NoLoss,1
16018,124,3,3,292,0.292,1,1,Gain  ,Gain  ,1
16018,125,2,2,308,0.308,1,1,Cntrl ,Cntrl ,1
16018,126,1,1,268,0.268,1,1,NoLoss,NoLoss,1
16018,127,3,3,279,0.279,1,1,Gain  ,Gain  ,1
16018,128,2,2,290,0.29,1,1,Cntrl ,Cntrl ,1
16018,129,1,1,323,0.323,1,1,NoLoss,NoLoss,1
16018,130,3,3,316,0.316,1,1,Gain  ,Gain  ,1
16018,131,1,2,309,0.309,0,0,Cntrl ,NoLoss,1
16018,132,1,1,348,0.348,1,1,NoLoss,NoLoss,1
16018,133,2,2,259,0.259,1,1,Cntrl ,Cntrl ,1
16018,134,1,1,346,0.346,1,1,NoLoss,NoLoss,1
16018,135,3,3,238,0.238,1,1,Gain  ,Gain  ,1
16018,136,1,1,276,0.276,1,1,NoLoss,NoLoss,1
16018,137,2,2,365,0.365,1,1,Cntrl ,Cntrl ,1
16018,138,3,3,333,0.333,1,1,Gain  ,Gain  ,1
16018,139,1,1,335,0.335,1,1,NoLoss,NoLoss,1
16018,140,3,3,373,0.373,1,1,Gain  ,Gain  ,1
16018,141,2,2,382,0.382,1,1,Cntrl ,Cntrl ,1
16018,142,3,3,320,0.32,1,1,Gain  ,Gain  ,1
16018,143,1,1,405,0.405,1,0,NoLoss,NoLoss,1
16018,144,2,2,253,0.253,1,1,Cntrl ,Cntrl ,1
16018,145,3,3,267,0.267,1,1,Gain  ,Gain  ,1
16018,146,2,2,382,0.382,1,1,Cntrl ,Cntrl ,1
16018,147,1,1,225,0.225,1,1,NoLoss,NoLoss,1
16018,148,2,2,335,0.335,1,1,Cntrl ,Cntrl ,1
16018,149,1,1,433,0.433,1,0,NoLoss,NoLoss,1
16018,150,3,3,249,0.249,1,1,Gain  ,Gain  ,1
16018,151,1,1,248,0.248,1,1,NoLoss,NoLoss,1
16018,152,2,2,318,0.318,1,1,Cntrl ,Cntrl ,1
16018,153,3,3,227,0.227,1,1,Gain  ,Gain  ,1
16018,154,2,2,354,0.354,1,1,Cntrl ,Cntrl ,1
16018,155,1,1,347,0.347,1,1,NoLoss,NoLoss,1
16018,156,3,3,374,0.374,1,1,Gain  ,Gain  ,1
16018,157,2,2,357,0.357,1,1,Cntrl ,Cntrl ,1
16018,158,1,1,295,0.295,1,1,NoLoss,NoLoss,1
16018,159,3,3,232,0.232,1,1,Gain  ,Gain  ,1
16018,160,1,1,264,0.264,1,1,NoLoss,NoLoss,1
16018,161,2,2,305,0.305,1,1,Cntrl ,Cntrl ,1
16018,162,3,3,268,0.268,1,1,Gain  ,Gain  ,1
16018,163,1,1,278,0.278,1,1,NoLoss,NoLoss,1
16018,164,2,2,350,0.35,1,1,Cntrl ,Cntrl ,1
16018,165,3,3,261,0.261,1,1,Gain  ,Gain  ,1
16018,166,1,1,405,0.405,1,0,NoLoss,NoLoss,1
16018,167,3,3,336,0.336,1,1,Gain  ,Gain  ,1
16018,168,2,2,322,0.322,1,1,Cntrl ,Cntrl ,1
16018,169,3,3,346,0.346,1,1,Gain  ,Gain  ,1
16018,170,2,2,335,0.335,1,1,Cntrl ,Cntrl ,1
16018,171,1,1,278,0.278,1,1,NoLoss,NoLoss,1
16018,172,3,3,286,0.286,1,1,Gain  ,Gain  ,1
16018,173,2,2,344,0.344,1,1,Cntrl ,Cntrl ,1
16018,174,1,1,291,0.291,1,1,NoLoss,NoLoss,1
16018,175,3,3,326,0.326,1,1,Gain  ,Gain  ,1
16018,176,2,2,280,0.28,1,1,Cntrl ,Cntrl ,1
16018,177,1,1,250,0.25,1,1,NoLoss,NoLoss,1
16018,178,2,2,282,0.282,1,1,Cntrl ,Cntrl ,1
16018,179,1,3,387,0.387,0,0,Gain  ,NoLoss,1
16018,180,1,1,307,0.307,1,1,NoLoss,NoLoss,1
17017,1,2,3,371,0.371,0,0,NoLoss,Cntrl ,1
17017,2,2,1,343,0.343,0,0,Gain  ,Cntrl ,1
17017,3,1,2,267,0.267,0,0,Cntrl ,Gain  ,1
17017,4,1,1,440,0.44,1,0,Gain  ,Gain  ,1
17017,5,2,2,361,0.361,1,1,Cntrl ,Cntrl ,1
17017,6,2,3,369,0.369,0,0,NoLoss,Cntrl ,1
17017,7,2,1,402,0.402,0,0,Gain  ,Cntrl ,1
17017,8,2,2,315,0.315,1,1,Cntrl ,Cntrl ,1
17017,9,3,3,264,0.264,1,1,NoLoss,NoLoss,1
17017,10,2,2,362,0.362,1,1,Cntrl ,Cntrl ,1
17017,11,3,3,353,0.353,1,1,NoLoss,NoLoss,1
17017,12,1,1,344,0.344,1,1,Gain  ,Gain  ,1
17017,13,2,2,277,0.277,1,1,Cntrl ,Cntrl ,1
17017,14,1,1,265,0.265,1,1,Gain  ,Gain  ,1
17017,15,3,3,240,0.24,1,1,NoLoss,NoLoss,1
17017,16,2,2,333,0.333,1,1,Cntrl ,Cntrl ,1
17017,17,3,3,303,0.303,1,1,NoLoss,NoLoss,1
17017,18,1,1,297,0.297,1,1,Gain  ,Gain  ,1
17017,19,3,3,485,0.485,1,0,NoLoss,NoLoss,1
17017,20,1,1,374,0.374,1,1,Gain  ,Gain  ,1
17017,21,2,2,249,0.249,1,1,Cntrl ,Cntrl ,1
17017,22,1,1,325,0.325,1,1,Gain  ,Gain  ,1
17017,23,2,2,374,0.374,1,1,Cntrl ,Cntrl ,1
17017,24,3,3,382,0.382,1,1,NoLoss,NoLoss,1
17017,25,3,2,339,0.339,0,0,Cntrl ,NoLoss,1
17017,26,1,1,352,0.352,1,1,Gain  ,Gain  ,1
17017,27,3,3,387,0.387,1,1,NoLoss,NoLoss,1
17017,28,2,2,371,0.371,1,1,Cntrl ,Cntrl ,1
17017,29,1,1,369,0.369,1,1,Gain  ,Gain  ,1
17017,30,2,3,385,0.385,0,0,NoLoss,Cntrl ,1
17017,31,1,1,376,0.376,1,1,Gain  ,Gain  ,1
17017,32,2,2,435,0.435,1,0,Cntrl ,Cntrl ,1
17017,33,3,3,315,0.315,1,1,NoLoss,NoLoss,1
17017,34,1,1,311,0.311,1,1,Gain  ,Gain  ,1
17017,35,3,3,394,0.394,1,1,NoLoss,NoLoss,1
17017,36,2,2,338,0.338,1,1,Cntrl ,Cntrl ,1
17017,37,1,1,324,0.324,1,1,Gain  ,Gain  ,1
17017,38,2,2,432,0.432,1,0,Cntrl ,Cntrl ,1
17017,39,3,3,358,0.358,1,1,NoLoss,NoLoss,1
17017,40,1,1,301,0.301,1,1,Gain  ,Gain  ,1
17017,41,2,2,322,0.322,1,1,Cntrl ,Cntrl ,1
17017,42,3,3,383,0.383,1,1,NoLoss,NoLoss,1
17017,43,2,2,432,0.432,1,0,Cntrl ,Cntrl ,1
17017,44,1,1,314,0.314,1,1,Gain  ,Gain  ,1
17017,45,NA,3,0,0,0,0,NoLoss,NA   ,1
17017,46,1,1,322,0.322,1,1,Gain  ,Gain  ,1
17017,47,2,2,351,0.351,1,1,Cntrl ,Cntrl ,1
17017,48,3,3,297,0.297,1,1,NoLoss,NoLoss,1
17017,49,2,2,478,0.478,1,0,Cntrl ,Cntrl ,1
17017,50,1,1,351,0.351,1,1,Gain  ,Gain  ,1
17017,51,3,3,310,0.31,1,1,NoLoss,NoLoss,1
17017,52,1,1,466,0.466,1,0,Gain  ,Gain  ,1
17017,53,NA,3,0,0,0,0,NoLoss,NA   ,1
17017,54,2,2,411,0.411,1,0,Cntrl ,Cntrl ,1
17017,55,1,1,302,0.302,1,1,Gain  ,Gain  ,1
17017,56,2,2,318,0.318,1,1,Cntrl ,Cntrl ,1
17017,57,2,3,402,0.402,0,0,NoLoss,Cntrl ,1
17017,58,1,1,297,0.297,1,1,Gain  ,Gain  ,1
17017,59,2,2,385,0.385,1,1,Cntrl ,Cntrl ,1
17017,60,3,3,408,0.408,1,0,NoLoss,NoLoss,1
17017,61,1,1,448,0.448,1,0,Gain  ,Gain  ,1
17017,62,2,2,330,0.33,1,1,Cntrl ,Cntrl ,1
17017,63,3,3,306,0.306,1,1,NoLoss,NoLoss,1
17017,64,2,2,321,0.321,1,1,Cntrl ,Cntrl ,1
17017,65,1,1,307,0.307,1,1,Gain  ,Gain  ,1
17017,66,3,3,289,0.289,1,1,NoLoss,NoLoss,1
17017,67,2,2,409,0.409,1,0,Cntrl ,Cntrl ,1
17017,68,1,1,281,0.281,1,1,Gain  ,Gain  ,1
17017,69,3,3,268,0.268,1,1,NoLoss,NoLoss,1
17017,70,1,1,273,0.273,1,1,Gain  ,Gain  ,1
17017,71,2,2,250,0.25,1,1,Cntrl ,Cntrl ,1
17017,72,3,3,300,0.3,1,1,NoLoss,NoLoss,1
17017,73,1,2,301,0.301,0,0,Cntrl ,Gain  ,1
17017,74,3,3,342,0.342,1,1,NoLoss,NoLoss,1
17017,75,1,1,442,0.442,1,0,Gain  ,Gain  ,1
17017,76,3,3,338,0.338,1,1,NoLoss,NoLoss,1
17017,77,2,2,448,0.448,1,0,Cntrl ,Cntrl ,1
17017,78,1,1,354,0.354,1,1,Gain  ,Gain  ,1
17017,79,2,2,284,0.284,1,1,Cntrl ,Cntrl ,1
17017,80,1,1,332,0.332,1,1,Gain  ,Gain  ,1
17017,81,2,3,421,0.421,0,0,NoLoss,Cntrl ,1
17017,82,2,1,397,0.397,0,0,Gain  ,Cntrl ,1
17017,83,1,2,384,0.384,0,0,Cntrl ,Gain  ,1
17017,84,3,3,303,0.303,1,1,NoLoss,NoLoss,1
17017,85,1,1,311,0.311,1,1,Gain  ,Gain  ,1
17017,86,2,2,325,0.325,1,1,Cntrl ,Cntrl ,1
17017,87,3,3,320,0.32,1,1,NoLoss,NoLoss,1
17017,88,1,1,368,0.368,1,1,Gain  ,Gain  ,1
17017,89,2,2,380,0.38,1,1,Cntrl ,Cntrl ,1
17017,90,3,3,303,0.303,1,1,NoLoss,NoLoss,1
17017,91,2,2,354,0.354,1,1,Cntrl ,Cntrl ,1
17017,92,1,1,284,0.284,1,1,Gain  ,Gain  ,1
17017,93,NA,3,0,0,0,0,NoLoss,NA   ,1
17017,94,1,1,260,0.26,1,1,Gain  ,Gain  ,1
17017,95,3,3,303,0.303,1,1,NoLoss,NoLoss,1
17017,96,2,2,354,0.354,1,1,Cntrl ,Cntrl ,1
17017,97,1,1,257,0.257,1,1,Gain  ,Gain  ,1
17017,98,3,3,340,0.34,1,1,NoLoss,NoLoss,1
17017,99,2,2,333,0.333,1,1,Cntrl ,Cntrl ,1
17017,100,3,3,345,0.345,1,1,NoLoss,NoLoss,1
17017,101,2,2,346,0.346,1,1,Cntrl ,Cntrl ,1
17017,102,1,1,279,0.279,1,1,Gain  ,Gain  ,1
17017,103,2,2,367,0.367,1,1,Cntrl ,Cntrl ,1
17017,104,1,1,361,0.361,1,1,Gain  ,Gain  ,1
17017,105,3,3,352,0.352,1,1,NoLoss,NoLoss,1
17017,106,1,1,362,0.362,1,1,Gain  ,Gain  ,1
17017,107,2,2,388,0.388,1,1,Cntrl ,Cntrl ,1
17017,108,3,3,399,0.399,1,1,NoLoss,NoLoss,1
17017,109,2,2,365,0.365,1,1,Cntrl ,Cntrl ,1
17017,110,1,1,304,0.304,1,1,Gain  ,Gain  ,1
17017,111,3,3,415,0.415,1,0,NoLoss,NoLoss,1
17017,112,1,1,437,0.437,1,0,Gain  ,Gain  ,1
17017,113,3,3,338,0.338,1,1,NoLoss,NoLoss,1
17017,114,2,2,315,0.315,1,1,Cntrl ,Cntrl ,1
17017,115,1,1,260,0.26,1,1,Gain  ,Gain  ,1
17017,116,3,3,258,0.258,1,1,NoLoss,NoLoss,1
17017,117,2,2,368,0.368,1,1,Cntrl ,Cntrl ,1
17017,118,2,3,405,0.405,0,0,NoLoss,Cntrl ,1
17017,119,1,1,368,0.368,1,1,Gain  ,Gain  ,1
17017,120,2,2,394,0.394,1,1,Cntrl ,Cntrl ,1
17017,121,3,3,306,0.306,1,1,NoLoss,NoLoss,1
17017,122,2,2,394,0.394,1,1,Cntrl ,Cntrl ,1
17017,123,1,1,399,0.399,1,1,Gain  ,Gain  ,1
17017,124,3,3,380,0.38,1,1,NoLoss,NoLoss,1
17017,125,1,1,360,0.36,1,1,Gain  ,Gain  ,1
17017,126,2,2,341,0.341,1,1,Cntrl ,Cntrl ,1
17017,127,3,3,442,0.442,1,0,NoLoss,NoLoss,1
17017,128,1,1,296,0.296,1,1,Gain  ,Gain  ,1
17017,129,2,2,288,0.288,1,1,Cntrl ,Cntrl ,1
17017,130,3,3,289,0.289,1,1,NoLoss,NoLoss,1
17017,131,1,1,424,0.424,1,0,Gain  ,Gain  ,1
17017,132,2,2,358,0.358,1,1,Cntrl ,Cntrl ,1
17017,133,3,3,273,0.273,1,1,NoLoss,NoLoss,1
17017,134,1,1,351,0.351,1,1,Gain  ,Gain  ,1
17017,135,2,2,281,0.281,1,1,Cntrl ,Cntrl ,1
17017,136,1,1,338,0.338,1,1,Gain  ,Gain  ,1
17017,137,3,3,358,0.358,1,1,NoLoss,NoLoss,1
17017,138,2,2,357,0.357,1,1,Cntrl ,Cntrl ,1
17017,139,1,1,271,0.271,1,1,Gain  ,Gain  ,1
17017,140,3,3,334,0.334,1,1,NoLoss,NoLoss,1
17017,141,2,2,293,0.293,1,1,Cntrl ,Cntrl ,1
17017,142,3,3,371,0.371,1,1,NoLoss,NoLoss,1
17017,143,1,1,281,0.281,1,1,Gain  ,Gain  ,1
17017,144,2,2,302,0.302,1,1,Cntrl ,Cntrl ,1
17017,145,3,3,317,0.317,1,1,NoLoss,NoLoss,1
17017,146,1,1,289,0.289,1,1,Gain  ,Gain  ,1
17017,147,2,2,390,0.39,1,1,Cntrl ,Cntrl ,1
17017,148,1,1,251,0.251,1,1,Gain  ,Gain  ,1
17017,149,3,3,420,0.42,1,0,NoLoss,NoLoss,1
17017,150,2,2,329,0.329,1,1,Cntrl ,Cntrl ,1
17017,151,3,1,438,0.438,0,0,Gain  ,NoLoss,1
17017,152,3,3,367,0.367,1,1,NoLoss,NoLoss,1
17017,153,2,2,327,0.327,1,1,Cntrl ,Cntrl ,1
17017,154,1,1,291,0.291,1,1,Gain  ,Gain  ,1
17017,155,2,2,342,0.342,1,1,Cntrl ,Cntrl ,1
17017,156,3,3,312,0.312,1,1,NoLoss,NoLoss,1
